Year	RSDN(1)_Night=0	RSUP(1)_Night=0	RLDN(1)	RLUP(1)	RNET(1)	PPT(1)	NEE 	GPP	RE 	ET	H	LE	 T_AIR(1)	T_SOIL
2010	5359.69	365.7230293	10173.33506	14995.20635	172.0956812	0	-1.4300893	3.162542	1.732452	0.356643	2413.598225	483.4499426	-3.039183396	2.735758333
2010	1770.98	87.47381401	13556.75683	15388.85559	-148.5925756	0	0.5969948	1.32806	1.925055	0.122761	395.1030955	166.4091565	-1.543122208	2.57361875
2010	5781.42	733.3310809	9794.133971	14685.5983	156.6245909	0.5	-0.5650192	2.159904	1.594885	1.149381	-101.0213677	1558.04972	-4.00986175	2.33248125
2010	2807.1	208.7183343	12631.45272	15431.23946	-201.405069	5.5	0.4900739	1.610278	2.100352	0.590188	213.2504062	800.0319474	-0.571360208	1.845808333
2010	5868.45	530.6903907	10092.72335	14979.21075	451.2722099	0	0.1297348	1.577674	1.707409	0.540617	2075.954563	732.8363998	-2.993758271	2.17744375
2010	4385.71	262.869049	10415.31863	14617.1684	-79.00882366	0	-0.5266479	1.961492	1.434845	0.167308	1505.355326	226.7953374	-5.170870083	0.799160208
2010	1348.86	2.99960976	13318.6543	15721.6609	-1057.146211	0	0.833157	1.261242	2.094399	0.052122	313.1640865	70.65383963	0.263602583	0.978310625
2010	5368.97	478.6256826	10310.30652	14850.06075	350.5900878	0	-0.0579524	1.615496	1.557544	0.271458	2396.516182	367.9766417	-3.661968583	1.298909583
2010	5581.98	488.7777744	8119.629187	13424.88037	-212.048954	0	-1.3102293	2.028169	0.71794	0.16476	1508.355016	223.3407851	-11.20952083	-0.000165833
2010	4983.55	372.7127712	9157.831798	13472.03561	296.6334171	0	-1.2813626	2.033753	0.75239	0.181618	2783.060743	246.1936922	-11.30933542	-1.086142917
2010	2020.71	260.2737664	12559.81499	14780.78514	-460.5339151	0.5	0.4414136	1.017955	1.459369	0.275796	65.07899657	373.8570733	-4.36732	-0.716471458
2010	4879.87	427.5752544	10487.89274	14784.14465	156.0428334	0	0.0451551	1.522496	1.567651	0.358966	1026.557849	486.5987651	-3.794691896	-0.557097708
2010	1515.31	26.28325232	14106.27872	16170.94717	-575.6416993	0.5	2.3467742	0.093248	2.440022	0.044158	32.56531912	59.85859866	2.636049229	-0.13916125
2010	4241.61	284.206018	12158.65697	16052.99729	63.06366757	0	-0.1262443	2.514694	2.38845	0.242432	733.9872442	328.6300931	2.330088458	0.229017292
2010	4850.23	332.0872408	12096.40192	16174.88856	439.6561227	0	0.3252675	2.165229	2.490497	0.263822	1304.356117	357.6258371	2.901809333	1.00110125
2010	4660.95	324.1147339	11524.99933	15894.263	-32.42840664	0	0.0515955	2.248691	2.300287	0.271543	1315.037481	368.0920861	1.691060625	1.808745833
2010	2370.46	114.6014331	11545.77556	15271.82973	-1470.195603	0	-0.7165926	2.528171	1.811579	0.172327	516.541881	233.5982981	-1.739284604	1.661138542
2010	5610.67	523.7324759	7834.000917	13161.6619	-240.7234609	0	-1.3495169	1.942089	0.592572	0.28457	2512.407408	385.7509051	-12.72375563	0.01185125
2010	5659.11	532.2794298	8002.835324	13142.52129	-12.85539261	0	-1.3471636	1.968025	0.620861	0.150277	2317.755262	203.7083014	-12.59706729	-1.373215417
2010	4827.89	389.3874814	8685.067566	13279.33351	-155.7634211	0	-1.1786751	1.875821	0.697146	0.160436	2211.644209	217.4793702	-12.02241833	-2.107554167
2010	2952.82	189.8022586	11404.64043	14037.84025	129.8179211	0	-0.0324092	1.095196	1.062786	0.247655	852.2126718	335.7095326	-8.107607292	-1.9524375
2010	1794.97	250.1514717	12766.44895	14908.17973	-596.9122507	0	-0.3926895	1.95468	1.561991	0.511734	-1003.897019	693.6840638	-3.46948	-0.955821875
2010	5410.23	702.9709994	10024.10959	13940.8954	790.4731881	0	-0.9564364	2.009994	1.053558	0.869206	879.7466928	1178.2564	-7.967364583	-1.020423333
2010	4470.06	745.4236205	12039.5179	14182.26292	1581.891358	0	-0.2601661	1.419403	1.159237	0.529931	-119.0833359	718.3514738	-6.837026875	-0.830845417
2010	5499.9	648.7908211	8928.710461	13268.42042	511.3992231	0	-2.1555741	2.874286	0.718712	0.531584	1467.518648	720.5909671	-11.48038438	-1.2285875
